first_name,second_name,form,team_against,Home_Away,minutes,xG,xA,xGC,xPoints,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,saves,defensive_points,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards
Gabriel,dos Santos Magalhães,5.8,Sunderland,Home,436.0,0.1341743119266055,0.026834862385321102,0.5573394495412843,6.70665137614679,8.256880733944955,0.20642201834862386,0.0,0.8256880733944955,0.6192660550458716,1.444954128440367,0.0,0.41284403669724773,7.018348623853211,1.444954128440367,0.6192660550458716,7.637614678899083,0.0,0.0,0.0,0.0,0.0
William,Saliba,5.5,Sunderland,Home,450.0,0.0,0.054000000000000006,0.994,3.522,2.8,0.0,0.0,0.2,1.2,0.2,0.0,0.0,3.6,3.2,0.6,4.2,0.0,0.0,0.0,0.0,0.0
Riccardo,Calafiori,0.2,Sunderland,Home,425.0,0.13341176470588237,0.031764705882352945,0.45105882352941173,5.656235294117647,4.870588235294117,0.0,0.0,0.6352941176470588,0.4235294117647059,0.21176470588235294,0.0,0.0,2.9647058823529413,5.08235294117647,2.9647058823529413,5.929411764705883,0.0,0.0,0.0,0.0,0.0
Jurriën,Timber,4.2,Sunderland,Home,398.0,0.1108040201005025,0.013567839195979899,0.4997487437185929,5.038190954773869,4.296482412060302,0.0,0.22613065326633164,0.4522613065326633,0.9045226130653266,0.0,0.0,0.0,2.7135678391959797,2.487437185929648,0.6783919597989949,3.3919597989949746,0.0,0.0,0.0,0.0,0.0
Myles,Lewis-Skelly,0.2,Sunderland,Home,210.0,0.02142857142857143,0.017142857142857144,0.46714285714285714,7.3114285714285705,2.142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.7142857142857142,3.0,1.2857142857142856,3.0,0.0,0.0,0.0,0.42857142857142855,0.0
Benjamin,White,1.8,Sunderland,Home,152.0,0.02368421052631579,0.10065789473684211,0.45,9.894078947368422,9.473684210526315,0.0,0.5921052631578947,0.5921052631578947,0.5921052631578947,1.7763157894736843,0.0,1.1842105263157894,6.5131578947368425,4.144736842105263,4.144736842105263,10.657894736842104,0.0,0.0,0.0,0.0,0.0
Cristhian,Mosquera,0.0,Sunderland,Home,204.0,0.0,0.17647058823529413,0.37500000000000006,7.411764705882353,4.411764705882353,0.0,0.0,0.4411764705882353,0.0,0.4411764705882353,0.0,0.0,5.294117647058823,5.294117647058823,2.2058823529411766,7.5,0.0,0.0,0.0,0.0,0.0
Piero,Hincapié,1.8,Sunderland,Home,383.0,0.0,0.046997389033942565,1.0527415143603134,3.6093994778067886,1.8798955613577024,0.0,0.0,0.0,1.174934725848564,0.0,0.0,0.4699738903394256,5.404699738903394,3.759791122715405,2.1148825065274153,7.51958224543081,0.0,0.0,0.0,0.2349869451697128,0.0
Matty,Cash,4.0,Bournemouth,Away,445.0,0.11123595505617978,0.14157303370786514,0.9889887640449437,4.376629213483146,4.044943820224719,0.20224719101123595,0.20224719101123595,0.0,1.0112359550561798,0.20224719101123595,0.0,0.0,3.640449438202247,3.842696629213483,1.4157303370786516,5.056179775280898,0.0,0.0,0.0,0.0,0.0
Lucas,Digne,3.2,Bournemouth,Away,376.0,0.05265957446808511,0.2034574468085106,0.8832446808510638,4.679521276595744,5.74468085106383,0.0,0.23936170212765956,0.7180851063829787,0.23936170212765956,0.23936170212765956,0.0,0.0,3.351063829787234,3.111702127659574,1.1968085106382977,4.547872340425531,0.0,0.0,0.0,0.23936170212765956,0.0
Ezri,Konsa Ngoyo,4.2,Bournemouth,Away,450.0,0.074,0.028000000000000004,1.0059999999999998,3.504,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8,2.8,1.2,5.0,0.0,0.0,0.0,0.0,0.0
Ian,Maatsen,2.5,Bournemouth,Away,394.0,0.08223350253807106,0.17360406091370556,1.0758883248730964,4.586802030456852,2.284263959390863,0.0,0.0,0.0,1.1421319796954315,0.0,0.0,0.0,3.426395939086294,5.025380710659898,2.7411167512690353,6.16751269035533,0.0,0.0,0.0,0.0,0.0
Tyrone,Mings,0.2,Bournemouth,Away,211.0,0.0,0.008530805687203791,1.8682464454976302,2.5336492890995257,3.4123222748815163,0.0,0.0,0.42654028436018954,1.7061611374407581,0.0,0.0,0.0,3.838862559241706,2.132701421800948,0.42654028436018954,4.265402843601896,0.0,0.0,0.0,0.0,0.0
Pau,Torres,2.5,Bournemouth,Away,445.0,0.05662921348314607,0.028314606741573035,0.9829213483146068,3.7577528089887635,4.247191011235955,0.0,0.20224719101123595,0.4044943820224719,0.6067415730337078,0.0,0.0,0.0,3.235955056179775,4.247191011235955,0.8089887640449438,4.044943820224719,0.0,0.0,0.0,0.0,0.0
Lamare,Bogarde,1.0,Bournemouth,Away,287.0,0.0,0.0156794425087108,0.6177700348432055,4.161324041811846,1.881533101045296,0.0,0.0,0.0,1.254355400696864,0.0,0.0,0.0,0.940766550522648,2.508710801393728,1.5679442508710801,2.508710801393728,0.0,0.0,0.0,0.313588850174216,0.0
Victor,Lindelöf,1.8,Bournemouth,Away,180.0,0.0,0.005,1.11,2.235,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,3.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0
Kyle,Walker,1.8,West Ham,Home,450.0,0.0,0.06599999999999999,1.67,1.8459999999999996,2.6,0.0,0.2,0.2,1.6,0.0,0.0,0.0,4.4,3.6,1.0,5.4,0.0,0.0,0.0,0.2,0.0
