first_name,second_name,form,team_against,Home_Away,minutes,xG,xA,xGC,xPoints,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,saves,defensive_points,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards
Viktor,Gyökeres,3.7,Sunderland,Away,427.0,0.6154566744730678,0.027400468384074943,0.4468384074941452,5.073302107728337,5.058548009367682,0.6323185011709602,0.0,0.8430913348946136,0.2107728337236534,0.4215456674473068,0.0,0.0,0.8430913348946136,2.107728337236534,0.2107728337236534,3.161592505854801,0.0,0.0,0.0,0.0,0.0
Ollie,Watkins,1.7,Bournemouth,Home,421.0,0.3078384798099762,0.03634204275534442,1.3040380047505937,3.691923990498812,3.4204275534441804,0.21377672209026127,0.0,0.6413301662707838,0.8551068883610451,0.42755344418052255,0.0,0.0,0.8551068883610451,1.0688836104513064,0.6413301662707838,2.565320665083135,0.0,0.0,0.0,0.0,0.0
Zian,Flemming,5.3,West Ham,Away,151.0,0.011920529801324504,0.011920529801324504,2.22317880794702,1.2754966887417218,1.7880794701986755,0.0,0.0,0.5960264900662251,1.1920529801324502,0.0,0.0,0.0,2.980132450331126,1.1920529801324502,0.5960264900662251,4.768211920529801,0.0,0.0,0.0,0.5960264900662251,0.0
Lyle,Foster,2.3,West Ham,Away,255.0,0.007058823529411764,0.014117647058823528,1.1117647058823528,2.5411764705882347,3.5294117647058822,0.0,0.3529411764705882,0.7058823529411764,0.3529411764705882,0.3529411764705882,0.0,0.0,2.1176470588235294,3.176470588235294,1.4117647058823528,6.705882352941176,0.0,0.0,0.0,0.0,0.0
Francisco Evanilson,de Lima Barbosa,0.3,Aston Villa,Away,357.0,0.12857142857142856,0.03025210084033613,0.5168067226890756,2.6218487394957983,2.773109243697479,0.0,0.25210084033613445,0.5042016806722689,0.5042016806722689,0.0,0.0,0.0,0.25210084033613445,3.7815126050420167,0.25210084033613445,4.285714285714286,0.0,0.0,0.0,0.0,0.0
Eli Junior,Kroupi,6.7,Aston Villa,Away,68.0,0.19852941176470587,0.07941176470588235,0.18529411764705886,3.6794117647058826,7.9411764705882355,1.3235294117647058,0.0,1.3235294117647058,0.0,0.0,0.0,0.0,0.0,2.6470588235294117,0.0,2.6470588235294117,0.0,0.0,0.0,0.0,0.0
Igor Thiago,Nascimento Rodrigues,5.0,Newcastle,Home,407.0,0.5948402948402949,0.011056511056511058,1.558968058968059,4.623832923832924,5.085995085995086,0.6633906633906634,0.0,0.22113022113022113,1.1056511056511056,0.6633906633906634,0.0,0.0,2.4324324324324325,1.769041769041769,1.769041769041769,5.9705159705159705,0.0,0.0,0.0,0.44226044226044225,0.0
Danny,Welbeck,8.3,Crystal Palace,Away,251.0,0.5378486055776893,0.09322709163346614,1.2693227091633468,5.658167330677291,7.888446215139442,1.0756972111553786,0.0,0.35856573705179284,1.0756972111553786,1.0756972111553786,0.0,0.0,0.35856573705179284,2.50996015936255,1.0756972111553786,3.944223107569721,0.0,0.0,0.0,0.0,0.0
João Pedro,Junqueira de Jesus,4.3,Wolves,Home,409.0,0.2134474327628362,0.019804400977995112,1.4589242053789728,3.5537897310513444,3.740831295843521,0.22004889975550124,0.0,0.4400977995110025,1.1002444987775062,0.6601466992665037,0.0,0.0,1.3202933985330074,2.860635696821516,0.6601466992665037,4.841075794621027,0.0,0.0,0.0,0.0,0.0
Marc,Guiu Paz,1.0,Wolves,Home,75.0,0.264,0.0,1.392,3.4559999999999995,2.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe,Mateta,9.3,Brighton,Home,446.0,1.0997757847533631,0.03026905829596413,1.1562780269058295,7.315022421524663,6.457399103139013,0.8071748878923767,0.0,0.40358744394618834,1.0089686098654709,1.210762331838565,0.0,0.0,1.8161434977578474,2.0179372197309418,0.6053811659192825,4.439461883408072,0.0,0.0,0.0,0.0,0.0
Thierno,Barry,0.7,Fulham,Home,153.0,0.2235294117647059,0.011764705882352941,1.6588235294117646,2.105882352941176,2.9411764705882355,0.0,0.0,0.5882352941176471,1.1764705882352942,0.0,0.0,0.0,1.7647058823529411,0.5882352941176471,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0
Norberto Bercique,Gomes Betuncal,1.7,Fulham,Home,278.0,0.7089928057553956,0.003237410071942446,1.634892086330935,4.464388489208633,2.2661870503597124,0.0,0.0,0.3237410071942446,0.9712230215827338,0.0,0.0,0.0,2.2661870503597124,1.2949640287769784,0.9712230215827338,4.532374100719425,0.0,0.0,0.0,0.3237410071942446,0.0
Raúl,Jiménez Rodríguez,4.0,Everton,Away,161.0,0.027950310559006212,0.1341614906832298,1.1403726708074533,2.750310559006211,3.913043478260869,0.0,0.5590062111801242,0.5590062111801242,0.5590062111801242,0.0,0.0,0.0,1.1180124223602483,3.354037267080745,1.6770186335403725,6.149068322981366,0.0,0.0,0.0,0.0,0.0
Rodrigo,Muniz Carvalho,0.3,Everton,Away,232.0,0.25991379310344825,0.003879310344827586,1.097844827586207,2.6030172413793107,2.71551724137931,0.0,0.3879310344827586,0.3879310344827586,0.7758620689655172,0.0,0.0,0.0,2.71551724137931,2.3275862068965516,1.1637931034482758,6.206896551724138,0.3879310344827586,0.0,0.0,0.0,0.0
